GENOTYPE	d.T3	g.T3	a.T3	d.T	g.T	a.T	Total.Tocotrienols	Total.Tocopherols	Total.Tocochromanols
Ames27021	0.26147388435058	3.38049228974124	3.33714823015101	0.662146217991162	3.93124090892431	3.36930526251333	3.10296232673697	4.9114263376335	6.8464420175738
Ames27024	-0.985924735628197	3.50373800062162	2.26243306199322	1.59741848054916	6.58090516828802	1.67579372776007	2.77085236439262	6.71014432259098	7.88732777941934
Ames27025	-0.573237772569783	3.49181353840665	2.12058444632606	1.60831160227115	6.73396316844694	1.893698085229	2.74044460253066	6.91467263650276	8.00666633749652
Ames27026	-2.46711208435803	3.16227766016838e-05	2.16156651412812	0.74721113281321	5.05832018104825	3.53671587139821	1.09127144985379	5.88268670591933	6.21455576851636
Ames27029	0.265183556526187	5.95467236856907	3.34271320038079	0.937139927652216	5.88180513312027	2.69136243805995	3.83064124372179	6.24531577023932	9.27450620302774
Ames27031	0.0356123328879682	6.44579585830951	3.2538089541336	0.412912763183702	2.22743659999561	2.46511716253001	3.93870184981205	2.81926759176918	7.71623030047704
Ames27032	-0.177770608486307	5.27417919651959	3.0379133190399	1.50998051245703	7.89526241704479	2.0617785453341	3.58675332745393	8.11139104654683	10.1365105287767
Ames27034	-1.75333631442451	1.95921604347249	2.93738915586614	1.15438413883767	6.77082072381185	3.19941849060107	2.40322107097929	7.33822230652629	8.10081561942993
Ames27036	-0.133715375262576	4.92703221797869	2.45525850818198	0.999600341636596	5.84284590965738	2.12730494711031	3.39155360490315	6.04280123452691	8.16953400262218
Ames27037	-0.145235148881351	5.19103176131682	3.05721554768387	0.791923404124414	5.27063504371153	1.97170598087037	3.56726601456822	5.34719962690753	8.03719383615948
Ames27038	0.343478498206899	4.83739997591682	3.34446693958843	1.05183825039785	5.38616459403164	2.40070287311862	3.53402271579437	5.67114924067424	8.18517255957381
Ames27039	-1.71941836692711	2.77862404653814	2.43928992864727	1.30723407391331	6.11387515525137	3.2689087406962	2.48550201835429	6.77772556393367	7.64693681286827
Ames27040	0.581596523223955	5.39596629872723	3.42895799332684	1.49126160548711	6.86752729182782	3.64944048108748	3.7166389400126	7.69888551739796	10.0425886951523
Ames27041	-1.41875443498271	3.47531278836884	2.52007374852404	1.02092749105899	6.29266185759254	2.43806247602476	2.78089567130229	6.54141159307378	7.69004494785304
Ames27042	0.564698107613007	6.02240044475623	3.11264813141479	1.44919053267678	6.37348107347939	2.90906169649253	3.83279697942933	6.89474206261554	9.69997939276162
Ames27043	-0.237211169135085	5.09819651317993	1.97082042840031	0.821524063555049	6.02400638562079	1.9305568914176	3.36143414312859	6.1111009081834	8.1808721118228
Ames27044	0.19568564818982	4.81707422788979	2.19204496920113	1.72445439400409	8.26025250606784	2.58283398537343	3.31746412901965	8.64488508772673	10.1346150247555
Ames27045	0.493078192646604	5.40094135007963	2.15465740780292	1.82017820253952	8.23074248254676	3.69524049082059	3.50780763537196	9.00593793394114	10.7484983509326
Ames27046	-0.130555000192634	5.75185138690144	3.05597433202571	1.06439952978193	7.418032105889	2.82014606891203	3.7084972513399	7.79420785198855	10.0895607337485
Ames27048	-1.06251847745034	3.94181316109731	2.30866797309617	1.9653767855045	7.63964030331272	2.61201956003396	2.96537320126177	8.10234735678494	9.25628743665623
Ames27049	NA	7.2225265071857	2.90104271857551	1.40166816579389	5.68605548108704	3.18373146276504	4.18612276268198	6.39215287207682	10.3494217229756
Ames27050	0.211207827920957	4.03196954812409	1.59994185831861	2.13250954323773	6.14308832298543	2.36669136221857	2.9106469167779	6.64178026812089	7.91689571549354
Ames27051	-1.27255278249364	2.53820875520513	2.91432686293079	0.715371267245198	3.69103993394815	4.68370420554074	2.61655951095163	5.73761595874105	6.87319261697212
Ames27052	-0.747192282963734	3.99431196415603	1.02388078602931	0.775748936190054	5.13796593254568	1.42950547882826	2.58146441088753	5.12021765552989	6.34901099384778
Ames27053	-0.486097190678969	3.82252498317539	2.14588588303293	1.12551691280051	6.03495600845607	2.77087592306115	2.85845679945289	6.51245552384045	7.773177874589
Ames27057	-0.47482106728919	4.06967189181143	2.31626653798737	1.37041753527894	7.57884786916851	2.82035350443876	3.02737689265564	7.97662713808286	9.211479496259
Ames27064	-2.13364117749431	2.10334922777935	2.54411889954066	0.902657004625788	5.64970695647128	4.47663319638766	2.24874293954966	7.01229841849304	7.64120918965055
Ames27065	0.591514818913767	6.59920395782703	3.20658926587114	2.38585472986098	6.72040578640903	2.53865650709189	3.98434620133014	7.36281554366263	10.4161405856488
Ames27066	-1.21738168624451	4.15671431986852	1.52892130732749	1.44242705361484	8.11426123587354	2.0384122377478	2.89182070266851	8.2972373076826	9.32220683207576
Ames27067	-0.305371174177477	4.60120493968699	3.08129684499887	1.09809334530358	6.15930426298295	2.17715652928309	3.38670181811788	6.36693004751898	8.42091123097732
Ames27068	-1.33979817849627	2.45236516183867	2.22448526810136	1.01099218542974	6.54397572917259	2.05959775150392	2.25501754192354	6.76715453126349	7.49878401875931
Ames27069	-0.362979587934279	5.88842229862974	3.33953202110715	1.90697185873311	7.3143512729428	3.4736864949215	3.80989452865662	8.1159554508388	10.5315807170624
Ames27070	0.142775927927946	4.6175083537553	3.4684413747388	1.36314034750645	7.36501900092593	3.31778938361072	3.48923867763089	7.96831680595093	9.85745948000802
Ames27081	-0.684756247113374	4.2548674676187	3.13173813560457	0.779622302143801	4.33908119928632	3.19773286861176	3.28924479783971	5.12858960436493	7.27713478918729
Ames27082	-1.08953953287032	3.45782265262405	2.41225859828502	0.759410280415007	3.72742840226342	2.75818280576179	2.80476269538564	4.30577976445614	5.91101998558624
Ames27083	-1.03851229950615	3.74342613483958	2.31374057923528	0.849831578608373	4.7645308639991	2.87562932155728	2.89871098854378	5.3135069436296	6.82533043961975
Ames27087	-1.66927249047982	2.13324958338212	3.3064870300668	0.966288555763753	5.2718318233798	4.42577756049714	2.61238782241647	6.68290918537728	7.67132171010967
Ames27096	-0.959862007414759	3.47927902689623	2.08821127092064	0.905158205508849	4.74307809486624	1.90395268244775	2.7220356807711	4.86471878837821	6.23334643991492
Ames27097	1.40209610436608	4.82768772778439	1.88304243366951	1.71349296088429	7.15083273150757	1.61590810784525	3.36744457271683	7.27578801574098	9.04508617316607
Ames27098	0.637328510509423	4.17705810792716	2.63069215131684	1.09092230841614	4.59294689322661	2.73132925990258	3.19849730985252	5.11494801537611	7.1219311004811
Ames27101	-1.67732494023449	3.13205030898292	1.9036529434222	1.15701639703161	5.50935427740856	2.81150679476326	2.47090672067734	6.00928279747259	6.91715360028965
Ames27104	0.0991491669090997	4.46640484248797	2.84809282801667	0.909712753565652	4.47199579539158	2.2843026445723	3.31222445591122	4.74751535015949	7.11790713061079
Ames27105	-0.948819719051054	2.27570096959157	2.39863996902411	0.787201183307037	4.2752792626915	2.65737842280696	2.25111143276261	4.75961540463092	5.72151237261618
Ames27106	-1.4899368955751	3.06406634964062	2.31998938790676	1.47031767009718	7.72255922631869	2.82502178965048	2.56441660557445	8.14446552635592	8.93660083700732
Ames27107	0.0876210742531402	4.31956843642973	2.02387727617067	1.84303484964338	6.13577733412809	2.30905623556465	3.10073460372105	6.5595675794979	8.10893205237286
Ames27111	0.293312431192145	3.34354769488937	2.55453728686821	1.24141814470387	6.09041441644163	3.34517489064473	2.83688686839585	6.81920560696039	7.98587727303644
Ames27112	-0.0259999924140568	6.50129117460524	2.06350114296067	0.927717465072206	5.44168380136149	3.02171565571614	3.81150742033899	6.01063398153639	9.06656044318903
Ames27114	-0.797194010591822	4.40145198962797	2.49082838529675	1.05976789723033	6.00897680258461	3.60882915153932	3.1163559844471	6.84809171886592	8.34611238841175
Ames27116	-0.999369074303143	3.66454222202446	2.08247613455713	0.953934786030995	5.82887137909218	1.21198515626224	2.80610832729564	5.73858348985183	7.02061215778225
Ames27121	0.367245640048349	7.72354312197452	2.99876149935269	0.922754236511543	4.51443853696116	2.52808090594427	4.22864558712454	4.9197662586753	9.62137731876263
Ames27122	-1.08279443711478	3.72903944830301	3.26584219765744	0.930827456084102	5.39037670520345	3.27614546151419	3.13589209111415	6.1158063401321	7.79375263015192
Ames27123	-0.0733099014660982	4.77141857595831	2.03560662383477	2.11909316076476	7.98942501773438	3.34396683715613	3.26769578478421	8.73349410144645	10.1251245375057
Ames27130	-0.522513768109371	5.30807913910484	3.09902915781701	1.25422113122049	5.90982672791682	2.24460366412425	3.60815733006436	6.19561080362542	8.6858655256687
Ames27132	0.603751404239155	4.32229324282839	4.64713605783175	1.71979624636176	7.42404737552233	2.9885252498515	3.70435340216195	7.98415364143251	10.2146502191705
Ames27133	-2.18307687964615	3.34166031711782	2.68952168758685	0.986505803834929	5.54564826003237	1.76095702077024	2.83002888787702	5.6157140294	6.94398469252345
Ames27135	-0.590035398008243	5.73163576276441	2.32190592229746	0.950115975552459	7.94885083166114	2.79588884292634	3.610405007347	8.26808467723934	10.2679983248927
Ames27136	-0.421145919928957	4.52386196484818	3.53182941405725	0.881050349299062	4.27399144056232	4.47779658370051	3.46399002589318	5.97209185043231	8.23249214940409
Ames27137	2.83593558421947	9.32296668056901	2.95582937109029	1.10520693085051	6.32141512827626	1.67249292823617	4.7096564627104	6.37487001200809	12.319504316327
Ames27138	-1.31018022665615	2.99770096340512	3.37262552472106	1.00071416198633	5.22732545514434	3.16554811636153	2.92616515043041	5.93916887535621	7.37565359476704
Ames27140	-0.498631273005931	3.31580699664501	3.06433626141127	1.27291793843908	6.23543188432044	3.54553759604943	2.96046139408714	7.04874346178097	8.3301104674548
Ames27141	0.647253515060179	5.5101494877181	2.53154672028782	1.23076042469686	6.99079470189191	1.76661798983255	3.60656044210353	7.08104656036098	9.38003992475512
Ames27142	0.539054178902603	5.7674545882044	3.44080814780481	1.63810520174988	6.39922538312255	3.20710222818045	3.81216471384549	7.16186240931784	9.87097149474154
Ames27143	-0.769046987244604	4.90142015001775	3.28957842435775	1.21597352150448	7.29165778983079	2.94826562337928	3.55463852211159	7.73251245973778	9.77405715043656
Ames27144	-0.0472254278081388	5.25736568986788	4.37762357449793	0.779931127087514	3.44533041289221	4.11476229021799	3.82790960009577	5.09827073918206	8.46440303801751
Ames27146	-0.694495765491968	3.77205096823996	3.71967053379731	0.688492254858397	3.4076548349268	3.54507621568282	3.29560579227181	4.60378566073617	6.95626695361815
Ames27147	-0.0685218210200733	5.37404368022814	3.56020467670048	0.775270078101819	3.7960133408617	2.89236040320013	3.71636175677608	4.48318351509282	7.83741867709005
Ames27148	-1.60990584689836	2.76033973887274	3.69645409007064	0.843000772241639	4.50680699764257	4.27336541323112	3.09951959293723	5.98622948190261	7.63417619524202
Ames27149	0.174827664257605	8.38665635202731	2.76521467828449	1.34440922006657	8.58145849340309	4.14265670976971	4.34131010607628	9.43670303707815	12.8856770369275
Ames27150	-0.56851771351501	6.43618134742955	3.12940622259239	1.33971149319546	7.91548194388693	3.75482793547188	3.90615654535132	8.66552153998823	11.1939316908761
Ames27151	-1.2314902536801	5.13662479523276	3.1069415834547	1.24444879444676	6.46482888899621	2.70515917609297	3.54879572200752	6.87804666529677	9.08902463744048
Ames27152	-0.803881665715822	6.77300535486279	2.77177825970982	1.18625849838895	6.98100082036953	3.21004777518965	3.95356291620085	7.55825429117068	10.4861837529198
Ames27153	-0.960380549500418	5.14551900657261	2.7577661693842	0.993490063865764	7.86575464364355	2.53030461268994	3.48826796539903	8.11405837851811	9.97029668013946
Ames27154	0.564258835715878	5.87185566639712	2.40400292720288	2.70785467704602	8.51988170774689	3.04112141783257	3.65363011337159	9.25218154383062	11.161573988466
Ames27156	-2.27868398380377	1.50227672251154	2.12600962979945	1.55157922968826	5.99150813184794	4.73858926527717	1.82751327591424	7.57626136494775	7.95598361486498
Ames27158	-1.29818840406831	4.9542665831584	2.78475967329319	1.25795247207516	8.81936515368312	3.25367447495904	3.43390446461068	9.29723744937172	10.8357665534101
Ames27159	0.173216600527644	6.45688840983023	3.45420304267135	1.69878274950036	6.64214915550682	2.53153247144887	3.97246689392506	7.07964802938677	10.18532268021
Ames27160	-0.1365077581807	4.92046013976335	2.71891734813694	1.9759286515459	6.50434537397885	2.81403003892993	3.42803337394623	7.13298249752514	9.04076489407838
Ames27161	0.301633369940969	5.7308479553204	3.36836327761719	1.81268962621845	6.6266991333544	2.86100057724566	3.78111618434345	7.22730488079754	9.84543270049621
Ames27162	-2.06673412004738	1.89997951120532	1.9309100874976	2.3713467319226	7.1160671092957	2.5487946192269	1.77168120297695	7.69732993186598	8.0635881219219
Ames27163	-2.01570324063298	1.97544412069793	1.82670631109656	2.28426079553102	6.9540271479194	2.7088873948542	1.92391210645186	7.57964996553271	8.0028597563621
Ames27166	-1.3159217762753	3.5172924739066	3.73747243735656	0.705437175799518	1.55893200878037	3.43682009494242	3.2160935663741	3.36156857880365	6.02090979503928
Ames27167	0.386845112946845	5.75915699100137	2.14547357825726	1.18989014576977	5.08469997482644	1.54016509244951	3.61872132344041	5.10165058191954	7.99639437996901
Ames27168	-1.03615332393488	2.81981261239111	1.98903817685835	1.04859392378556	4.848362688991	2.42713379730084	2.39918202276226	5.21426922780172	6.15439528954714
Ames27171	-1.57317026683434	2.38799677847354	2.7195550352953	1.07382115224091	4.69938320782632	4.63754261489854	2.46494147038094	6.4349979324006	7.27224496012064
Ames27174	-0.388458693927523	5.4658653584771	3.47522849176856	0.785748449568944	4.66652969068022	3.43145306874508	3.71097518308481	5.5201619052343	8.47861959342439
Ames27175	0.701037020256491	4.22783081816196	3.76249775282325	0.949811272832661	4.37188580866427	3.32110137650148	3.40200606558915	5.23765120640922	7.58492902933178
Ames27177	1.16635909587265	5.29994167109413	2.81293388048848	1.20778413551429	6.19788814790974	1.99277092963542	3.62366948653998	6.35483770603152	8.89203338106645
Ames27180	-0.982072721798693	5.51622213720586	3.11349920362925	1.08780478993246	6.1393297324708	2.60105599978163	3.66012718485721	6.50945079326974	9.04795606145388
Ames27181	-1.78056920444049	1.46101217517172	2.06458456208507	1.52235779401559	5.65123234471916	4.23812245162879	1.53988748518468	6.99224014104207	7.31794981330154
Ames27182	0.882609776417063	6.72322100908486	3.17671793837602	2.64992250981043	7.79554191535136	2.63275121289498	4.02493929553336	8.43781552358192	11.3105390145651
Ames27183	-0.185906768792805	4.92159223696966	2.55844153226139	2.13142432800229	11.2786606985936	1.9496763782741	3.40066902543992	11.4997982634479	12.7357849502887
Ames27184	-0.554001038185476	5.35597132152516	2.21938318165206	1.22898015606437	8.99258205656195	3.39036061695508	3.48401562964989	9.55367850463893	11.1557328714881
Ames27185	0.0270655851066366	2.98967543138047	3.16745181020959	1.06585033001824	4.59794140828262	2.89138185043069	2.91143517774991	5.34941965356991	6.90399551346899
Ames27187	0.4777413110251	3.52618245514891	2.01045430935398	1.03262272636234	4.54905372731517	1.67993435020539	2.78595252193508	4.60184879151847	6.14621304463163
Ames27190	0.506161809069771	4.7648292652518	3.1503869008425	1.32651605644259	6.72889334021576	2.76750265690929	3.49258408073283	7.16979756827206	9.16309334995557
Ames27191	-0.634728304436449	3.26571322454988	2.79412741960706	1.41893593865262	7.07337331009752	2.98958664550804	2.85152126544718	7.59917586321043	8.6594212104505
Ames27192	-1.18903002252761	4.27253451911158	4.05169576967472	1.71149189159633	7.56205475740556	1.16653210543045	3.50313503480407	7.61788799668255	9.59225584104177
Ames27193	-0.0521324474306322	4.33775051691542	3.41018359916295	0.847907380555211	4.28483810242581	3.10322182948625	3.38283915387858	5.02270009158421	7.44041485536929
Ames27194	0.789053725230661	4.89052331933915	2.87533469182285	0.925465723298275	5.11003090538599	1.95864544468875	3.47721126821612	5.24876812880889	7.78757945192214
Ames27196	-0.135586176533506	4.47634331871451	3.48428229338554	2.09902228096797	8.66703944458545	3.17811958727169	3.44138042873896	9.30447618568611	10.8671754425886
Ames27450	-0.461519778297304	2.79552156743603	3.84399857049921	0.433913575496319	3.39191798603681	NA	3.07261777017004	5.26577606056315	7.07618491137703
Ames27451	-0.993823662507913	3.39923552287864	3.54810516895991	0.508692396247477	1.86885046592819	2.44521200144282	3.13457168095937	2.49662738028725	5.41111576109771
Ames28170	0.720235191647289	5.89940839127111	2.22956456421428	2.39557508126963	9.52554236534592	2.10390143138884	3.66383747372674	9.84651206163888	11.6766343566971
Ames28185	-0.0352278843143488	4.15757443793854	3.10710428614812	1.14789262433383	5.39579689147025	2.57149777794965	3.26759169218245	5.8194247189907	7.74463026489967
Ames28290	-0.390051200108722	4.51696357047519	3.06936714014469	1.15537414589387	6.40890052926397	2.15108261231409	3.3574637548822	6.60013597662957	8.54057837093016
Ames28291	-1.03403755318629	2.71789286672599	3.26567946834958	1.28109214422695	6.49323978950416	3.59599325569445	2.8033772274313	7.2916331401134	8.39093303870315
Ames28360	-1.30556475218628	3.41704904091235	2.82278158223409	0.977826280583622	5.7775995806217	4.56863814226953	2.90046300566276	7.198473780601	8.38384539218132
Ames28361	0.870032578597941	4.2876549437892	3.13088255289144	1.08663297115447	7.25193150574383	1.2625014776229	3.3628067158709	7.21605523953358	9.00961385410052
Ames28362	-0.960125283027332	4.80732581868548	2.13050784251079	1.97286423886693	8.03969633717593	2.37765896419146	3.26426605619162	8.42098768257026	9.8509480452391
Ames28365	-1.22526607207476	3.39617857966863	2.84416225574421	1.70623722910972	9.87238473034758	1.4594706831588	2.89193865966417	9.94765863457326	10.8503249536592
Ames28366	-0.711747156611134	4.41871316867253	1.84169280418858	1.17321266656988	6.00551251301669	1.76288837593309	3.08433292930416	6.17339294877622	7.787444654699
Ames28367	0.187744574781464	3.31965666794023	3.47352312357353	0.857952126869559	4.49627094646219	2.89767407553023	3.12955588847742	5.12792120746799	7.0150882439211
Ames28411	-1.1811242291393	2.53428792681495	2.77467180005131	1.01298043021571	4.49949956595175	2.51182729780532	2.55322979628145	4.91290075617247	6.07317609986735
Ames28412	0.7591991843983	6.36504490062717	2.60979795271588	1.09420977879016	6.09195815432115	1.84284440661712	3.86959394631272	6.192779041755	9.30924671281194
Ames28413	1.04541269247639	6.37896095120514	2.32049931868122	1.42336634426981	7.29710283427608	1.67750547748733	3.85157535283923	7.39845798190407	10.1308293638774
Ames28414	-0.736200322656537	6.16357555944599	3.36358931946217	1.0896192178922	6.74096117434302	3.50315627755885	3.86874424239701	7.43859135051792	10.1793057130631
Ames28415	-0.749747921928097	6.59269917689257	3.37667771929748	1.26255934355578	7.71548381723402	3.42058697550581	3.98558608093837	8.33211872335002	11.0821467820996
Ames28418	-0.531271942386987	3.94934719504376	3.03000534157945	1.00474580865013	3.35863865576516	2.46692921949536	3.17305000121676	3.87605199139537	6.27155787823089
Ames28419	0.0850458403374301	5.28637851435177	2.93812741520854	1.43387180424193	5.94155417075364	1.77989980869711	3.58444412311854	6.09138900415989	8.57068723265527
Ames28420	-0.169869056800358	5.48986608552522	2.98456359590477	1.30759111766638	5.86695709154243	1.8200744050725	3.64404977835882	6.03492832931759	8.6823790817955
Ames28421	0.368528222740381	6.30504340563965	3.46686062598426	2.64967160795447	8.10999771233013	2.81687210696545	3.94951325796696	8.79970902246205	11.3932955592313
Ames28422	-0.304314913074046	5.04361004509667	2.87256453313063	1.9704775411052	6.29175054607221	2.40488830426696	3.48302856383054	6.77552142864296	8.90000133764035
Ames28423	0.113906061450457	5.50767913163067	2.99932252833869	2.13352934078723	6.05541471527756	2.08464738361191	3.6661814179391	6.5123782084581	9.07388471108158
Ames28424	-1.34131311405506	3.39333828139783	2.03908162784132	1.26481524737805	6.00308433174148	3.14018779438428	2.67341983701072	6.6433368114224	7.63288677893233
Ames28425	0.495048191479931	5.08561285166301	2.66306841800957	1.35910539657526	7.33177284727234	1.71763943073044	3.48408072843589	7.40867378415327	9.37746674054353
Ames28426	1.15887237502996	5.79284579779231	2.28868463096164	1.26470366252336	7.37586631955867	1.73355055334421	3.68790654098741	7.46912025877211	9.81210011210648
Ames28927	-0.844974090433176	3.19771503233168	2.65198779786031	0.93295751993325	4.58009257373691	1.66759889841652	2.76069931565008	4.60880224353356	6.10400222477024
Ames28928	-0.0539718479851188	3.78238679367936	2.83812471554722	0.965036158389933	5.41583612695214	2.446082533767	3.08667381747658	5.76662901529134	7.42210190107897
Ames28929	-1.01528536946451	3.90558531170425	3.17228180809965	1.08158658922899	5.95731086682574	2.71918422895544	3.18958178532192	6.38715896232433	8.05348372755542
Ames28930	-1.47723360937853	3.30410521578838	3.32241698466643	1.12283748556948	6.39756511682374	2.96170726001069	3.0314234652682	6.91585975060223	8.27134395004826
Ames28931	-1.51656081745424	3.29257769354043	2.71395601548735	1.12803777950918	7.39604400568304	2.75069142671438	2.77216764672493	7.74651261923712	8.71333902014607
Ames28932	0.271426944049068	6.08433758571958	2.0806939368874	1.21785481441755	4.89304661269439	1.81425732298371	3.70587352984436	5.01875913050228	8.13608091712466
Ames28933	-0.263599378506904	4.67726852735654	2.87081738238433	1.29260879619473	6.42783261636455	2.19878280123345	3.39035630766841	6.67429985541555	8.60719539222853
Ames28934	-1.13014717035922	4.08020447980245	2.91179955611646	2.04182447311222	8.25704641466911	1.84379122923394	3.1772274039517	8.49222088266668	9.80416050766204
Ames28935	-1.62995007579147	4.13070025019972	2.61840502558332	0.7676150682471	3.52924580385102	1.82672693553251	3.11408985079641	3.61966689627651	5.94610240409632
Ames28936	-0.708907368455213	3.250060671126	3.65203014773975	0.739030913426495	2.00673083596181	3.29447341330902	3.12977607368786	3.49397574261757	5.9205876997136
Ames28937	-1.18702781829152	4.20325234276982	2.72435772210626	1.60737385570377	7.68440070037996	1.59483858180068	3.16541219215725	7.80320964155135	9.22583706012631
Ames28938	-1.24140222333829	2.93191360820881	2.57348338735652	0.91075122673538	4.796360988708	2.97152290130835	2.63403809501986	5.46213253867022	6.64757701196458
Ames28939	-0.954954850554882	4.57851185506819	3.63318270115886	1.8550525434607	8.09648816796517	3.90066739481848	3.49793973450781	8.98252434563915	10.6725054884034
Ames28940	-0.318288635122629	4.71691054155154	2.59694451962301	1.52174465795021	8.24730464479153	2.82097557061383	3.32395212522068	8.64904877139677	10.1655600435982
Ames28941	-0.204164995088991	5.99346086639431	2.31533524052134	0.834467470306662	4.33294053317144	2.08552813742706	3.69830864424637	4.52241606997852	7.85690032710101
Ames28942	0.837434198883853	4.22365971723575	4.15826310855867	1.09798976589037	5.34614510596186	3.35453019795619	3.58151594435765	6.15029378322694	8.61381057952867
Ames28943	-0.847966466187589	4.52517683267737	2.2612285545694	1.43809179818258	7.30305932291393	2.20461864616083	3.19472099533659	7.55011157798347	9.02523033168683
Ames28944	-1.07927286863585	3.67485523347519	1.97484691837114	1.70830298132386	7.24769246615776	2.35990908744384	2.77615077496557	7.64862625639402	8.66149065230691
Ames28945	-0.454256922753959	4.85156676414949	2.67128575689685	1.17143886566905	6.48315801010588	2.81786375717493	3.38791110164279	6.91384342171559	8.79171833375023
Ames28946	1.2834252809243	7.18569496200611	2.7805499580119	1.5733814000426	8.56804534500139	1.56963600907981	4.11167470996807	8.65378620431543	11.7065229124621
Ames28947	1.36185425988959	6.80403875334349	2.81259239368238	1.71904749410829	8.80163373550615	1.39584470662033	4.0328738702142	8.93020831279988	11.6843642788129
Ames28948	0.616250362341481	4.35198260302129	2.59458208176192	1.21073997910369	7.27766211801565	1.67477307925581	3.24346163487733	7.35836516218107	8.97504366841744
Ames28949	0.894024257269476	4.79942080120091	2.81742144114082	1.03651149294159	6.10464900334163	2.63077872843765	3.45498381698943	6.50022521455988	8.61089006142803
Ames28951	0.771278964350111	4.38831544752653	2.98616029928067	2.37027921224484	7.25236413688667	2.62840329629987	3.34632458251966	7.84749385281696	9.53754642505084
Ames28952	-0.683194857629554	3.77796241074471	2.17241991751135	0.98734149158232	4.45297327232042	1.83736523288104	2.88818468967172	4.60355950325398	6.25349961701446
Ames28953	-0.0612505766227742	3.86766781885415	3.30564278166894	1.07228704505837	4.6242832292151	2.91362363526932	3.22629966306256	5.27980898612819	7.3372745614431
Ames29394	0.975473881951567	5.58694200050439	2.7659638347238	1.05701997521334	8.56465753921311	2.34337541806685	3.69125224207475	8.76976786408854	10.8070553066041
Ames29451	-0.69938898012386	3.00034687544624	3.04859928360551	1.00635176702781	4.61157653238022	2.87907446447639	2.84895562742135	5.20706135934656	6.64388778502467
Ames30531	-0.946263112002245	3.14911644973634	2.58174340320645	1.45230484747521	6.59564452377476	1.93159535591697	2.72705827949466	6.76115500635801	7.83839922433146
Ames30533	-0.692603768235171	4.44469514106423	2.6523417081892	1.35839470478944	7.75866331232384	1.74568239264764	3.254422610484	7.86548404422767	9.33151603277838
Ames30855	1.24573260645514	5.29616969488328	2.10436527770252	1.50337952161123	5.62638625176054	2.05161924976346	3.53919400997533	5.89935944743156	8.33878940134598
Ames30856	-1.48937702860036	3.39931548477043	2.29814099023537	1.04218459977108	5.79529590305793	2.89807703779592	2.7459735339189	6.31097510056885	7.42724681763034
Ames30857	0.344455041225657	6.24797158660313	3.45618234906667	1.33336650812895	6.48880364967226	2.55517228499371	3.92379654490909	6.8411825907514	9.87792446721476
Ames30862	0.0102276300259607	5.99022854046488	2.94740259669425	1.55609662264269	9.18547659808679	2.60223652383868	3.76638375298293	9.49062630125115	11.5786269479589
Ames30864	NA	6.55500536590169	3.95263445059115	1.73699001753033	6.69382074857103	5.19697955595363	4.17187223584727	8.44423582569791	11.6943039125892
Ames8399	0.138896823920252	4.38385066089163	2.34005343293695	1.14064073967222	7.40115144244461	3.50264705829748	3.18083083007914	8.05921704695934	9.45225080919883
CIze127	-1.74957303893379	2.14351867218366	2.96613471710238	0.993372757830614	4.80634308638075	3.47345774769177	2.48317413067645	5.71613563694914	6.67988421082282
CIze21	-1.32790535077451	2.69678739799785	3.30993999492438	1.41302459072728	6.49859182700375	3.85602018342747	2.86724399673134	7.45531654324617	8.55260729426998
CIze23	-0.0712656147123568	4.73158691001233	3.56551713360068	1.27308582899976	6.53200792589844	3.09156919993715	3.53713757188624	7.11293109624998	9.23578259867565
CIze27	1.61662758826257	7.88340981536543	3.5758490684032	1.37740155183592	8.19220510448805	4.02961441889916	4.37891581847359	9.04605173100397	12.7276331696038
CIze28	-1.2465641062033	3.22422828441164	2.23829108808484	1.46911858847406	6.06144428201728	2.73638541364333	2.6239561993412	6.55062414201883	7.54001840846559
CIze29	0.0103238561334189	3.7593928734571	2.73951708262606	1.35939779976282	8.12831339417963	1.48677289086128	3.04246613498133	8.14871647254953	9.40104033977091
CIze317	-1.05327774829507	3.04490093861853	3.65166527765073	1.39201615831139	6.1339018898251	3.95767707437077	3.06151004962287	7.20100802179806	8.55307073570656
CIze38	1.34024397626263	5.71386719455396	2.14505015325983	1.57978977652091	7.84962159941484	2.18836768711293	3.65904087333053	8.08617040198882	10.2417787810517
CIze40	-0.612352163326838	3.77172402847822	2.3246144314703	1.19272246771829	7.88099160347224	2.85586560275514	2.90573393749492	8.27783353964067	9.34009130148094
CIze42	0.762398733519293	4.76487336946114	3.19892593537268	2.8249134146023	7.98280057273135	3.13858909655278	3.50891414867818	8.88420873347762	10.6240426721658
CIze45	0.682414696945039	4.62907550240866	3.94117465357728	0.870611572976146	4.37979960774463	2.7717440199268	3.61426695374572	4.93560107788302	7.87110637013628
CIze49	-0.0975701208484606	5.0773493002747	2.19835605532862	1.22601204235521	4.76716928103041	1.90192506214099	3.39910768743794	4.95076850095013	7.41004009975655
CIze64	-0.162594902971922	4.77540461919197	3.16288386761196	0.845029692969425	3.67133941961241	2.43184118005268	3.4705469169148	4.09931528184891	6.99789409751248
CIze81	0.441705480608915	4.6589107801073	3.52688193167846	0.8907180002672	5.25069366884034	3.94258948852147	3.52736085147532	6.36716501121182	8.66996291745242
CIze82	-0.217111006258377	4.73483099455514	2.54756283278745	0.961674449593	6.07490079458093	2.61752596930766	3.32166023778082	6.42731836071623	8.33409185274556
